smiles,absorption wave length
C[C@@H](N)Cc1c2n(c3ncccc13)CCC2,290.11
O=C(Nc1ccc(F)cc1F)c1cccnc1,298.84
CCC[C@@H]1CCCCC[C@H]1NC(C)=O,224.99
O=C(Nc1cccc(Cl)c1)c1cccnc1,295.12
CC(=O)Nc1ccc(C(=O)Oc2ccccc2)cc1,283.04
c1csc(CN2CCc3ccccc32)c1,295.39
COc1cc2[nH]c(-c3ccccc3)cc(=O)c2cc1-c1cnco1,355.09
C/C(=N\NC(=O)c1ccco1)c1cccs1,326.08
C[C@H]1CCCCN1C(=O)c1cccs1,279.23
O=C(c1ccccc1)c1ccc(N2CCCCC2)cc1,344.98
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1,278.55
CC(C)CNC(=O)c1cccc(Cl)c1,274.72
C[C@H]1CCCN(C(=O)c2ccc(Cl)cc2)C1,273.38
CN(C)c1ccccc1CSc1ncnc2ccccc12,351.18
O=C(O)c1ccc(Cl)cc1Nc1ccccc1,301.76
CCOc1ccccc1NC(=O)c1ccccc1,307.24
COc1ccc(Oc2ccccc2[N+](=O)[O-])cc1,348.44
CN(Cc1ccccc1)S(C)(=O)=O,229.1
O=C(NC1CCCC1)c1ccccc1Cl,262.42
CCOC(=O)/C(C#N)=C/c1ccc(O)cc1,315.48
COc1cccc(C(=O)Nc2ccc(C(C)=O)cc2)c1,333.02
CC(C)C(=O)Nc1cccc(Cl)c1,250.47
O=S(=O)(Nn1cnnc1)c1ccccc1,258.22
O=C(N/N=C/c1ccccc1[N+](=O)[O-])c1cnccn1,338.76
CC(C)CNS(=O)(=O)c1ccc(F)cc1,235.26
O=C(NCc1ccccn1)c1cccs1,277.47
c1cncc(C2Nc3cccc4cccc(c34)N2)c1,368.64
O=C(/C=C/c1ccco1)Nc1ccc(N2CCCC2)cc1,435.76
Cc1ccc(/C=C2\N=C(c3ccc(Cl)c([N+](=O)[O-])c3)OC2=O)cc1,409.47
CN(C(=O)c1ccccc1)c1ccccc1,275.93
O=C(NNC(=O)c1ccco1)Nc1ccccc1,292.33
O=C(O)c1ccccc1C(=O)N1CCCCC1,296.74
CN(C(=O)c1ccc(Cl)cc1)c1ccccc1,298.21
O=C(NCC[n+]1ccc2ccccc2c1)c1ccccc1,415.95
Cc1noc2c1[C@H](c1ccsc1)C(C#N)=C(N)N2,277.94
CC1CCN(C(=O)c2ccccc2)CC1,271.07
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)c(C#N)c1N,345.95
Cc1csc2ncnc(NC3Cc4ccccc4C3)c12,277.2
C[C@@H]1CCCN(C(=O)c2ccc(Cl)cc2)C1,272.41
S=C(SN1CCOCC1)N1CCOCC1,339.99
Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,386.57
O=C1c2ccccc2C(=O)N1CSc1nc2ccccc2s1,403.25
O=C1N[C@@H](SCc2ccccc2)Nc2ccccc21,301.71
O=C(Nc1cccc(C(F)(F)F)c1)c1cccs1,297.35
O=C(NC1CCCCCC1)c1cccnc1,285.95
Cc1csc(NC(=O)[C@@H](Cl)c2ccccc2)n1,292.06
COc1ccc(/C=C/C(=O)Nc2cccc3ccccc23)cc1,365.51
Clc1ccc2c(c1)N1CCNC[C@@H]1C2,288.39
COc1ccc(C(=O)N2CCC(C)CC2)cc1,264.77
COc1ccc(C(=O)NC(C)C)cc1,269.01
CC(C)NC(=O)c1ccc(F)cc1,269.74
CCOc1ccccc1NS(C)(=O)=O,251.82
O=S(=O)(Nc1nc2ccccc2s1)c1ccc(F)cc1,318.99
CCN(Cc1ccccc1)S(C)(=O)=O,229.69
CCOc1ccc2[nH]cc(C(=O)NCc3cccnc3)c(=O)c2c1,314.59
Cn1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,283.48
CCN(C(=O)c1ccc(Cl)cc1)c1ccccc1,284.21
C[C@@H]1CCCCN1C(=O)c1ccc(Cl)cc1,268.84
C[C@H]1CCCCN1C(=O)c1ccc(Cl)cc1,267.14
COc1ccc([C@H]2OC2(C(N)=O)C(N)=O)cc1,247.49
O=C(Nc1cccnc1)c1cccc(Cl)c1,287.96
O=C1OC(c2cc([N+](=O)[O-])ccc2Cl)=N/C1=C\c1ccco1,438.38
Cc1ccc(/C=C2/N=C(c3ccc(Cl)c([N+](=O)[O-])c3)OC2=O)cc1,401.14
CCN(C(=O)c1ccccc1)c1ccccc1,275.35
CC(C)CNC(=O)Cc1ccccc1,231.11
Clc1ccc(C2Nc3cccc4cccc(c34)N2)cc1,354.73
C[N+](C)(C)C[C@H]1CCC[C@H]1O,171.69
CC(=O)Nc1ccc(C(=O)Nc2ccc(C)cc2)cc1,309.88
O=C(Nc1ccccc1)N1CCN2CCC1CC2,246.26
CCOc1c(/C(C)=N/O)ccc2ccccc12,304.29
Cc1[nH]c2ccccc2c1Sc1ccccc1,277.67
N#Cc1c(/N=C/c2cccc(C(F)(F)F)c2)sc2c1CCCC2,373.65
COc1cc(/C=N/n2nnnc2Nc2ccccc2)cc(OC)c1O,385.65
O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)O,315.57
COc1ccc(CC(=O)N2CCCC2)cc1,247.26
Cc1cc(C)n(C(=O)COc2cccc3ccccc23)n1,347.88
CC(=NNC(=O)c1cccnc1)c1ccc(O)cc1,325.02
CCC(CC)Nc1ncnc2c1ncn2C,254.52
O=C1N[C@@H](SCc2ccc(Cl)cc2)Nc2ccccc21,301.34
Cc1occc1C(=O)N/N=C/c1ccco1,305.86
O=C(Nc1cccc(Cl)c1)c1ccc(F)cc1,281.66
O=C(N[C@H]1CCc2ccccc2C1)c1ccc(F)cc1,269.88
C[C@@H](c1ccc(OCc2ccccc2)cc1)N(O)C(N)=O,245.81
S=C(SNC1CCCCC1)N1CCOCC1,366.09
CCOC(=O)c1c(N)c(C#N)cn1-c1ccccc1,294.74
CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,257.55
Nc1ccc(-c2nc3cc(Cl)ccc3o2)c(O)c1,320.4
COc1ccc(NS(C)(=O)=O)c(OC)c1,256.13
C[C@@H]1CCCCN1S(=O)(=O)c1ccc(F)cc1,250.92
C[C@@H]1CCCCN1C(=O)c1ccccc1Cl,262.66
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCCN1,246.85
O=C(NC[C@@H]1CCCO1)c1ccccc1Cl,260.55
Cc1csc(NC(=O)[C@H](Cl)c2ccccc2)n1,292.05
C[C@H](N)CN1CCc2ccc3c(c21)CCC3,275.4
CC(C)c1ccc(/C=C/C(=O)Nc2ccc(Cl)cn2)cc1,324.58
CC(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,340.76
COc1cc(NS(C)(=O)=O)c(OC)cc1Cl,274.1
CN(C)c1ccc(/C=N/NC(=O)CCc2ccc3c(c2)OCO3)cc1,318.47
COc1ccc([C@@H]2OC2(C(N)=O)C(N)=O)cc1,246.34
Cn1cnc2c(NCCc3ccsc3)ncnc21,256.59
O=C1N[C@H](SCc2ccc(Cl)cc2)Nc2ccccc21,304.47
O=C(c1cccnc1)N1N=CC[C@H]1c1ccco1,298.62
C[C@@H]1CN(S(C)(=O)=O)C[C@@H](C)O1,168.7
Fc1ccc(O[C@@H](c2ccccc2)C2CCNCC2)cc1,266.65
C[C@@H]1CCCCN1S(=O)(=O)c1ccc(Cl)cc1,262.05
C[C@@H]1C[C@@H](C)CN(C(=O)c2cccs2)C1,282.69
NC(=O)c1c(NC(=O)/C=C/c2ccco2)sc2c1CCCC2,386.83
COc1ccc(/C=c2/sc3nc4ccccc4n3c2=O)c(OC)c1,408.68
Nc1ccc(OC[C@@H](O)C[n+]2ccccc2)cc1,1672.31
Clc1cccc(C2Nc3cccc4cccc(c34)N2)c1,357.39
O=C(Nc1cccc(C(F)(F)F)c1)c1cccnc1,293.42
O=C(O)c1ccc(/C=N/NC(=O)[C@@H](O)c2ccccc2)cc1,318.13
O=C(c1ccccc1)c1cc[n+](Cc2ccccn2)cc1,431.21
CC(C)C(=O)NCc1ccccc1,230.29
CCOC(=O)c1ccc(NS(C)(=O)=O)cc1,255.88
CS(=O)(=O)N1CCCc2ccccc21,251.56
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,284.96
C[C@H]1C[C@H](C)CN(C(=O)c2cccs2)C1,283.51
C[C@@H](N)Cc1nn(C)c2ccc(O)cc12,302.02
Fc1cccc(Cl)c1C1Nc2cccc3cccc(c23)N1,386.61
COc1ccccc1CNC(=O)c1cccnc1,283.37
O=C(Cc1ccc2[nH]ccc2c1)Nc1ccccc1,266.17
C[C@@H]1CCCCN1C(=O)c1cccs1,284.16
Cc1ccc(NC(=O)c2ccc(F)cc2)cc1Cl,288.89
COc1ccc(CNC(=O)c2ccccc2Cl)cc1,278.71
CCC(=O)Nc1cc(NC(=O)CC)cc([N+](=O)[O-])c1,371.67
Cc1noc2c1[C@@H](c1ccsc1)C(C#N)=C(N)N2,285.54
Cc1nc2c(cc1C(=O)NN)c(=O)n(C)c(=O)n2C,291.21
O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,255.48
C[C@@H]1CCCN(C(=O)c2ccccc2Cl)C1,243.85
O=C1OC(c2ccccc2Cl)=N/C1=C\c1ccc2ccccc2c1,409.99
Cc1cccc(NC(=O)c2cccnc2)c1C,308.19
O=[S@](c1nc2ccccc2s1)N1CCOCC1,310.51
Cc1cccc(NC(=S)N/N=C/c2ccccc2)c1,394.29
Fc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,302.97
C[C@H]1CCCCN1S(=O)(=O)c1ccc(F)cc1,245.06
COc1cccc(NC(=O)c2ccc(F)cc2)c1,297.07
O=C1COc2ccc(C(=O)c3ccccc3)cc2CN1,346.16
COc1ccccc1NC(=O)C(C)C,255.28
Cc1ccc(C(=O)NC(C)C)cc1C,271.68
FC(F)(F)c1nc(-c2nonc2Nc2ccccc2)no1,436.04
COc1ccc(/C=C/C(=O)Nc2cccc(C)c2C)cc1,338.42
CC[C@H]1CCCCC[C@@H]1NC(C)=O,223.0
O=C(Nc1ccccc1Cl)Nc1cccc2cccnc12,345.13
C[C@@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,243.66
COc1ccc(S(=O)(=O)NC(C)C)cc1,243.79
O=C(Nc1ccc(NC(=O)c2cccs2)cc1)c1cccnc1,345.23
O=C(Oc1ccc2ccc(=O)oc2c1)c1cc2ccccc2o1,321.78
O=C(c1cccnc1)N1CCc2ccccc2C1,283.49
C[C@H]1CCCCN1C(=O)c1ccccc1Cl,244.53
COc1ccccc1CNS(C)(=O)=O,242.99
CCc1ccccc1NC(=O)c1ccccc1C,284.86
O=C(Nc1ccccc1C(=O)O)c1ccc2nsnc2c1,370.99
Cc1cc2ccccc2n1-c1ccc(NC(=O)c2cccnc2)cc1,387.1
CC/C(=N/n1nnnc1Nc1ccccc1)c1ccccc1,349.87
O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1cccnc1,294.97
S=c1[nH]c2ccccc2n1CCn1c(=S)[nH]c2ccccc21,303.79
CC(=O)N(C)c1ccc(/N=C/c2ccc(C(C)C)cc2)cc1,352.47
CC[C@H](C)c1ccc(NS(C)(=O)=O)cc1,245.5
CC(C)S(=O)(=O)NC[C@@H](C)c1ccc(-c2ccsc2)cc1,258.4
O=C(c1cccc(F)c1)N1c2ccccc2Sc2ccccc21,318.06
O=C(NNC(=S)Nc1ccccc1)c1ccncc1,409.7
NC(=O)OC[C@@](F)(CO)c1ccccc1,228.95
Cc1ccsc1/C=N/NC(=O)c1ccoc1C,333.14
CN(CC(=O)N1CCCC1=O)Cc1ccccc1,298.83
O=C(/C=C/c1ccccc1)Nc1ccc(N2CCCCC2)cc1,420.33
CCN(CC)C(=O)c1ccccc1F,257.41
CCC(=O)Nc1cccc(NC(=O)/C=C/c2ccco2)c1,338.57
CN(C(=O)c1ccccc1Cl)c1ccccc1,265.83
COC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,298.13
Cc1ccc(OCC(=O)N2CCCc3ccccc32)cc1,264.59
Cc1cc(Nc2ccc(F)cc2)nc(Nc2ccc(F)cc2)n1,305.92
O=C1OC(c2cc([N+](=O)[O-])ccc2Cl)=N/C1=C/c1ccco1,426.76
Cc1cnc(NC(=O)C(c2ccccc2)c2ccccc2)o1,254.43
O=C(NC1CCCCC1)c1cccc(Cl)c1,280.98
COc1cccc(NC(=O)c2ccco2)c1,308.87
O=C1C[C@@H](c2ccccc2)Nc2nc3ccccc3n21,310.61
S=C1N(CN2CCCCC2)CCN1CN1CCCCC1,298.0
COc1cc(O)cc(CCc2ccc(O)c(OC)c2)c1,246.58
CCNC(=O)c1cccc(OC)c1,271.61
CC(C)NS(=O)(=O)Cc1ccccc1,232.28
CCCN(CCC)C(=O)c1ccccc1,262.82
C[C@@H](NC(=O)c1cccs1)c1ccccc1,280.04
COc1ccc(/C=C/C(=O)NCc2ccccc2)cc1,311.27
C/C(=N/NC(=O)c1cccnc1)c1ccc(N)cc1,310.77
COc1ccc(OC(=O)N(C)CCN(C)C)cc1,249.04
COc1ccc(CNC(=O)c2ccc3cccnc3n2)cc1,361.62
Cc1ccc(/C=N/NC(=O)c2cnccn2)o1,358.38
Cc1cccc(NC(=O)C(C)C)c1,246.16
Cc1ccc(C(=O)Nc2ccccn2)cc1C,277.77
CCc1cccc(C)c1NS(C)(=O)=O,242.85
COC(=O)c1ccc(NC(=O)C(C)C)cc1,262.03
COc1ccc(OC(=O)N(C)CCN)cc1,247.63
Cc1cc(C)nc(SCC(=O)NN)n1,289.23
COc1ccc(Cc2cnc(N)nc2N)cc1OC,262.16
CN(C(=O)c1cccc(Cl)c1)c1ccccc1,281.61
O=C(NC[C@H]1CCCO1)c1ccccc1Cl,259.88
O=C(NCc1ccccc1)c1cccc2ccccc12,298.04
O=C(O)CC1(CNC(=O)Cc2ccccc2)CCCCC1,232.6
O=S(=O)(NCc1ccccc1)c1ccc(Cl)cc1,246.99
O=C(NC[C@@H]1CCCO1)c1cccs1,275.13
CC(C)(C)c1ccc(C(N)=O)cc1,273.23
Cc1cc[n+](Cc2ccccn2)c(N)c1,277.47
CC(C)CNC(=O)c1ccc(F)cc1,268.8
O=C1[C@H](Cc2cnc[nH]2)NC(=S)N1Cc1ccccc1,331.33
O=C(N/N=C/c1ccc(OCc2ccccc2)cc1)c1cnccn1,362.65
COc1cccc(C(=O)NC2=NCCS2)c1,297.47
CCN(C(=O)c1cccs1)C1CCCCC1,281.33
COc1ccccc1C(=O)Nc1ccc2nc(SC)sc2c1,302.08
Cc1ccc(NS(C)(=O)=O)c(C)c1,242.99
CCCN(CCC)C(=O)c1ccc(OC)cc1,262.47
O=[N+]([O-])c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,569.29
O=C(Nn1cnnc1)c1ccc(C(=O)Nn2cnnc2)cc1,314.88
COc1ccc(OC)c(NC(=O)c2cccs2)c1,313.6
COC(=O)c1ccc(NC(=O)c2ccccc2F)cc1,302.32
COc1ccc(C(=O)NC2=NCCS2)cc1OC,295.91
O=C(c1ccc(Cl)cc1)N1CCc2ccccc2C1,271.39
CSc1nc(N)nc(S[C@@H]2C=CCCC2)c1C#N,284.5
Cc1ccccc1C(=O)NCCc1ccccc1,264.13
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1F,274.48
O=C(NCc1ccccn1)c1ccccc1Cl,253.35
COc1cc(C=O)cc(Cl)c1OC(=O)N1CCOCC1,333.25
COc1ccccc1CNS(=O)(=O)c1ccc(F)cc1,253.0
Cc1cc(C)c(S(=O)(=O)NC(C)C)c(C)c1,247.23
C[C@@]12C=C[C@@H](O1)[C@H]1C(=O)N(c3cccc(C(=O)O)c3)C(=O)[C@H]12,264.59
Cc1ccccc1N[C@H]1C[C@@H](C)Nc2c(C)cccc21,270.43
N#CCN(CC#N)C(=O)c1ccc(F)cc1,260.13
C[C@@H]1CCCN(C(=O)c2cccc(Cl)c2)C1,274.71
CC/C(=N/NC(=S)Nc1ccc(C)cc1)c1ccccc1,386.57
COc1ccc(Cl)cc1NC(=O)c1cccs1,326.3
CC[C@@H](C)c1ccc(NC(=O)c2cccs2)cc1,319.85
COc1ccc(CC(=O)N(CC#N)CC#N)cc1,251.97
Cc1ccccc1N[C@H]1C[C@H](C)Nc2c(C)cccc21,269.27
CC(C)C(=O)Nc1ccccc1C(F)(F)F,257.32
O=C(NCCc1ccccc1)c1ccccc1F,272.6
C[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,253.65
CN(C1CCCCC1)S(=O)(=O)c1ccccc1,258.31
CC(=O)Nc1cccc(NC(=O)c2cccs2)c1,314.62
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(-c2cccc(C(=O)O)c2)o1,449.6
CC(=O)Nc1cccc(NC(=O)c2ccc(Cl)cc2)c1,316.44
O=S(=O)(NCCc1ccccc1)c1ccc(F)cc1,242.42
COc1ccc(NC(=O)C(C)C)c(OC)c1,263.31
CCCN(C#N)c1nc(NC(C)C)nc(NC(C)C)n1,237.04
COc1cccc(C(=O)N(C)C)c1,266.22
O=C(NCc1ccncc1)c1cccs1,276.46
C[C@@H]1CCCN(C(=O)c2ccc(F)cc2)C1,265.8
C[C@H]1CCCN(C(=O)c2ccc(F)cc2)C1,266.86
CCCN(CCC)C(=O)c1ccccc1Cl,247.77
C[C@H]1CCCN(C(=O)c2cccc(Cl)c2)C1,271.77
Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,292.84
O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccc(F)cc1,268.62
CN(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,240.27
O=C(NC1CCCCCC1)c1ccc(F)cc1,270.69
CN(C(=O)c1ccc(F)cc1)c1ccccc1,289.76
CC(C)(C)NS(=O)(=O)c1ccc(F)cc1,236.08
COc1ccc(NC(=O)c2ccco2)cc1,311.54
CCOc1ccc(/C=C/C(=O)/C=C/c2ccc(OCC)cc2)cc1,396.73
CCN(C(C)=O)N(CC)c1nc(Cl)nc(NC(C)(C)C)n1,245.47
O=C(NCCc1cc(F)cc(F)c1)c1cnc2ccccc2n1,374.21
C[C@@H]1CCCN(S(=O)(=O)c2ccccc2)C1,259.5
CCc1ccccc1NC(=O)C(C)C,245.25
CN(C(=O)Cc1ccccc1)c1ccccc1,250.3
Cc1cccc(C)c1NC(=O)c1ccco1,276.2
CC(=O)Nc1cccc(NC(=O)c2ccccc2)c1,301.67
Cc1ncoc1CN1CCCc2ccccc21,286.04
Cc1cc(C)cc(NC(=O)c2ccco2)c1,291.21
O=C(O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,352.59
COc1cc(/C=c2/sc3nc4ccccc4n3c2=O)ccc1O,423.12
CCN(CC)C(=O)Cc1ccc(OC)cc1,248.08
C[C@@H](c1ccc2ccccc2c1)N(O)C(N)=O,280.42
CS(=O)(=O)Nc1ccc(C#N)c(Cl)c1,261.61
CC[C@H](C)NC(=O)Cc1ccc(OC)cc1,241.87
COc1ccc(S(=O)(=O)NC(C)(C)C)cc1,244.02
COc1ccc(CNS(=O)(=O)c2ccc(Cl)cc2)cc1,282.82
Cc1ccccc1NC(=O)c1ccc(F)cc1,272.55
COc1ccc(S(=O)(=O)N2CCC[C@H](C)C2)cc1,249.1
CCN(CC)c1ccc(/C=N/NC(=O)c2ccncc2)cc1,384.95
Cc1ccc(/C=C(\C#N)C(=O)N2CCc3ccccc3C2)o1,343.75
CCOC(=O)[C@@]1(c2csc(N)n2)COC(=O)C1,259.1
Cn1nnc(NC(=O)C(c2ccccc2)c2ccccc2)n1,251.95
CC[C@H]1CCCCN1C(=O)c1ccc(OC)cc1,266.02
C=C(C)CSc1nnc(SCc2cccc3ccccc23)s1,304.16
Nc1cc(Oc2ccc(F)cc2)cc([N+](=O)[O-])c1,385.94
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,352.5
CCOC(=O)c1c(C)c(C#N)c(N)n1-c1ccccc1,309.19
O=S(=O)(Nc1ccccc1F)c1ccc(F)cc1,260.11
Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1C,289.41
COC(=O)CCC(=O)N1CCc2ccccc21,255.59
C[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,259.8
N#CCN(CC#N)C(=O)c1ccccc1F,244.53
CC[C@H](C)c1ccc(NC(=O)c2cccs2)cc1,317.51
CCc1ccc(NC(=O)c2ccccc2F)cc1,312.6
CCOc1ccc(NC(=O)c2ccc(C)cc2)cc1,316.65
C[C@H]1CN(S(C)(=O)=O)C[C@H](C)O1,169.71
C[C@H]1CCCCN1C(=O)c1cccc(Cl)c1,265.24
CCc1ccccc1NC(=O)c1ccc(F)cc1,292.68
COc1ccc(C(=O)N/N=C(/C)c2cccc([N+](=O)[O-])c2)cc1,413.6
COc1cccc(C(=O)N2c3ccccc3Sc3ccccc32)c1,309.22
O=S(=O)(Cc1ccccc1)Nc1ccccc1F,241.63
CN(C(=O)c1ccc(F)cc1)C1CCCCC1,266.35
C[C@H]1CCCCN1C(=O)c1ccc(F)cc1,285.61
CC(=O)Nc1cccc(NC(=O)c2ccccc2F)c1,298.18
CCOc1ccccc1NC(=O)c1cccs1,326.62
O=C(S[C@H](Cc1ccccc1)C(=O)O)c1ccccc1,296.56
COC(=O)c1ccc(NC(=O)c2ccccc2C)cc1,285.59
O=S(=O)(NCc1cccnc1)c1ccccc1,258.14
O=C(Cc1ccccc1)Nc1nccs1,270.01
CCN1/C(=C\C=C2C(=O)OC(C)(C)OC2=O)Sc2ccccc21,372.58
O=C(Cc1ccccc1)Nc1ccc(F)cc1,247.65
CCN(CC)S(=O)(=O)c1ccc(OC)cc1,245.61
O=C(NC[C@H]1CCCO1)c1cccs1,274.88
COc1ccc(C(=O)NC2=NCCS2)c(OC)c1,279.78
COc1ccc(/C=C/C(=O)Nc2cc(C)ccc2C)cc1,338.98
NS(=O)(=O)c1ccc(NC(=O)[C@H]2C[C@@H]2c2ccccc2)cc1,262.07
C[C@@H]1CCCCN1C(=O)c1ccc(F)cc1,262.47
C[C@H]1CCCCN1S(=O)(=O)c1ccc(Cl)cc1,266.23
S=C(CC(=S)N1CCOCC1)N1CCOCC1,386.87
Nc1cc(Cl)cc2nc(Cc3nc4ccccc4[nH]3)[nH]c12,270.78
CCOc1ccc(C(=O)NCC(C)C)cc1,262.86
O=C(Nc1ccccc1C(F)(F)F)c1cccs1,293.7
CCc1cccc(C)c1NC(=O)C(C)C,239.27
CC(C)N(C(=O)c1ccccc1)C(C)C,264.13
COc1ccc(-c2ccc3cnccc3n2)cc1OC,338.18
O=C(c1cccnc1)N1CCc2ccccc21,304.36
CC[C@@H]1CCCCN1C(=O)c1ccc(F)cc1,263.06
C[C@H]1C[C@H](C)CN(C(=O)c2ccc(F)cc2)C1,267.53
O=C(NCc1ccccn1)c1ccc(Cl)cc1,281.07
C[C@@H]1CCCCN1C(=O)c1cccc(Cl)c1,268.46
COc1ccccc1N1CCN(CC2CCNCC2)CC1,266.63
CC12CN3CCN(CC(C3)/C1=N/N=C/c1ccc([N+](=O)[O-])cc1)C2,494.92
Cc1ccc(C(=O)NC(C)C)cc1,270.07
Cc1ccc(Cl)cc1NS(C)(=O)=O,249.94
COc1cccc(C(=O)N2CCOCC2)c1,266.9
Cc1ccccc1N[C@@H]1C[C@H](C)Nc2c(C)cccc21,271.31
C[C@@H]1C[C@@H](C)CN(C(=O)c2ccco2)C1,265.37
O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,260.27
CC(=O)Nc1ccc(C)c([N+](=O)[O-])c1,349.95
Nc1ncnc2[nH]c(SCc3nc4ccccc4[nH]3)nc12,266.01
O=S(=O)(NC[C@H]1CCCO1)c1ccc(F)cc1,235.28
C[C@H]1CN(C(=O)c2ccccc2F)C[C@H](C)O1,260.62
C[C@H](NC(=O)c1cccs1)c1ccccc1,285.63
O=C(c1ccccc1F)N1CCc2ccccc2C1,264.64
COc1ccc(S(=O)(=O)N2CCC[C@@H](C)C2)cc1,248.5
N#CCc1nc(-c2ccc(Oc3ccccc3)cc2)cs1,301.74
Cn1cncc1CN1CCCc2ccccc21,272.32
O=C(NCc1ccccc1)c1cccc(Cl)c1,273.34
Nc1ccc[n+](Cc2ccccn2)c1,317.77
COC(=O)c1ccc(NC(=O)Nc2cccc3ccccc23)cc1,302.22
O=C(NCc1ccccn1)c1ccccc1F,264.73
CCN(Cc1ccccc1)C(=O)c1cccnc1,273.03
COc1ccc(CNC(=O)c2cccnc2)cc1,296.3
COc1ccc(/C=C/C(=O)Nc2ccc(NC(C)=O)cc2)cc1,358.59
Cc1ccccc1C(=O)N1C[C@H](C)C[C@@H](C)C1,256.66
CCN(C(=O)c1ccco1)c1ccccc1,271.38
c1ccc(CC2CCN(c3nncc4ccccc34)CC2)cc1,353.93
CN(C(=O)c1cccnc1)c1ccccc1,286.71
CC1(C)CC(NSc2nc3ccccc3s2)CC(C)(C)N1,290.71
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,335.58
CN1[C@H]2CC[C@@H]1CC(NCCc1ccccc1)C2,234.56
O=C1OC(c2ccccc2Cl)=N/C1=C/c1ccc2ccccc2c1,411.09
COC(=O)C[C@@H](C)CCc1ccc(/C=N/NC(N)=O)s1,308.48
C[C@H]1C[C@H](C)CN(C(=O)c2ccccc2F)C1,258.9
C=CCN(CC=C)C(=O)c1ccc(F)cc1,263.23
Cc1nc2ccccc2n1S(C)(=O)=O,248.27
Cc1cc(NC(=O)Nc2cc(C3CC3)n[nH]2)n(C)n1,251.44
COc1c(C)cnc(CSc2nccn2C)c1C,290.47
CCN(CC)S(=O)(=O)c1ccc(F)cc1,246.54
CC(C)NC(=O)c1ccc(C(=O)NC(C)C)cc1,289.74
O=C(c1cccnc1)N1CCC(Cc2ccccc2)CC1,284.27
Cc1ccc(S(=O)(=O)N2CCC[C@H](C)C2)cc1,256.32
O=C([C@H]1CC12CCC2)N1CCc2ccccc21,259.06
COc1ccc(CNC(=O)c2cccs2)cc1,297.13
S=c1[nH]nc(Cn2nnc(-c3ccccc3)n2)n1-c1ccccc1,317.06
COc1ccc(S(=O)(=O)N(CC#N)CC#N)cc1,243.29
COc1cc(OC)cc(C(=O)Nc2cccc(Cl)c2)c1,291.56
COC(=O)c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,419.33
O=C(Nc1cccc(F)c1)c1cc2c(ccc3ccccc32)oc1=O,368.24
CCOC(=O)c1c(NC(=O)c2ccco2)sc2c1CC[C@H](C)C2,351.81
O=C(c1ccc(F)cc1)N1CCCCCC1,260.13
CCOc1ccc(C(=O)Nn2cnnc2)cc1,262.33
CC(C)(C)C(=O)NCC1(CC(=O)O)CCCCC1,222.29
C[C@@H]1C[C@@H](C)CN(C(=O)c2ccc(F)cc2)C1,265.24
O=C(Nc1nnc(C2CC2)s1)c1csc2ccccc12,301.16
CCOC(=O)CNc1nc(N)nc2ccccc12,314.85
CCc1ccc(NS(=O)(=O)c2ccccc2)cc1,277.3
C=CCN(CC=C)C(=O)c1cccs1,280.06
CSc1nc(N)nc(S[C@H]2C=CCCC2)c1C#N,283.23
CCOC(=O)N1CCN(C(=O)c2cccs2)CC1,281.21
CC[C@H]1CCCCN1S(=O)(=O)c1ccc(F)cc1,252.06
N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N,365.16
O=C(NCCc1ccccc1)c1cccnc1,283.38
CC(=O)Nc1cccc(NC(=O)C(C)C)c1,261.09
CC(C)CCNC(=O)c1cccc(Cl)c1,273.1
COc1ccc(S(=O)(=O)NC[C@H]2CCCO2)cc1,242.23
